"time","GEO_ID","NAME","SVY_COMP","SVY_COMP_LABEL","AGG_DESC","AGG_DESC_LABEL","GOVTYPE","GOVTYPE_LABEL","AMOUNT",
"Year","Geographic identifier code","Geographic Area Name","Survey Component","Meaning of Survey Component","Aggregate Description","Meaning of Aggregate Description","Type of Government","Meaning of Type of Government","Amount",
"2022","0400000US38","North Dakota","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","116834",
"2012","0400000US38","North Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","32332",
"2013","0400000US38","North Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","38472",
"2014","0400000US38","North Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","39358",
"2015","0400000US38","North Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","42848",
"2016","0400000US38","North Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","42003",
"2017","0400000US38","North Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","39622",
"2018","0400000US38","North Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","39813",
"2019","0400000US38","North Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","42292",
"2020","0400000US38","North Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","44420",
"2021","0400000US38","North Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","47411",
"2022","0400000US38","North Dakota","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","51262",
"2012","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","11544",
"2013","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","11572",
"2014","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","11594",
"2015","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","11605",
"2016","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","11623",
"2017","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","11660",
"2018","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","11676",
"2019","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","11690",
"2020","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","11791",
"2021","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","11764",
"2022","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","11760",
"2012","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1630865",
"2013","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1613718",
"2014","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1601566",
"2015","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1600222",
"2016","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1595024",
"2017","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1590877",
"2018","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1587451",
"2019","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1583056",
"2020","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1576931",
"2021","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1521994",
"2022","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1554712",
"2012","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","446136",
"2013","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","474973",
"2014","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","471547",
"2015","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","488868",
"2016","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","508380",
"2017","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","524044",
"2018","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","546006",
"2019","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","569184",
"2020","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","587177",
"2021","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","631331",
"2022","0400000US39","Ohio","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","670873",
"2012","0400000US40","Oklahoma","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","3815",
"2013","0400000US40","Oklahoma","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","3853",
